code_du_departement,nom_departement,code_du_canton,libelle_du_canton,annee,inscrits,abstentions,pourcentage_abstention_inscrit,votants,pourcentage_votant_inscrit,blancs_et_nuls,pourcentage_blanc_nuls_inscrit,pourcentage_blanc_nuls_votant,exprimes,pourcentage_exprimes_inscrits,pourcentage_exprimes_votants,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes,sexe_2,nom_2,prenom_2,voix_2,pourcentage_voix_inscrits_2,pourcentage_voix_exprimes_2
55,MEUSE,25,VAVINCOURT,2002,2993,466,15.57,2527,84.43,196,6.55,7.76,2331,77.88,92.24,M,CHIRAC,JACQUES,1849,61.78,79.32,M,LE PEN,JEAN-MARIE,482,16.1,20.68
55,MEUSE,26,VERDUN-EST,2002,5741,1488,25.92,4253,74.08,249,4.34,5.85,4004,69.74,94.15,M,CHIRAC,JACQUES,3193,55.62,79.75,M,LE PEN,JEAN-MARIE,811,14.13,20.25
55,MEUSE,27,VIGNEULLES-LES-HATTONCHATEL,2002,2734,363,13.28,2371,86.72,134,4.9,5.65,2237,81.82,94.35,M,CHIRAC,JACQUES,1763,64.48,78.81,M,LE PEN,JEAN-MARIE,474,17.34,21.19
55,MEUSE,28,VOID-VACON,2002,4114,739,17.96,3375,82.04,225,5.47,6.67,3150,76.57,93.33,M,CHIRAC,JACQUES,2326,56.54,73.84,M,LE PEN,JEAN-MARIE,824,20.03,26.16
55,MEUSE,29,BAR-LE-DUC-SUD,2002,7198,1389,19.3,5809,80.7,332,4.61,5.72,5477,76.09,94.28,M,CHIRAC,JACQUES,4555,63.28,83.17,M,LE PEN,JEAN-MARIE,922,12.81,16.83
55,MEUSE,30,VERDUN-OUEST,2002,6949,1863,26.81,5086,73.19,235,3.38,4.62,4851,69.81,95.38,M,CHIRAC,JACQUES,3974,57.19,81.92,M,LE PEN,JEAN-MARIE,877,12.62,18.08
55,MEUSE,31,VERDUN-CENTRE,2002,4467,1020,22.83,3447,77.17,184,4.12,5.34,3263,73.05,94.66,M,CHIRAC,JACQUES,2689,60.2,82.41,M,LE PEN,JEAN-MARIE,574,12.85,17.59
56,MORBIHAN,1,ALLAIRE,2002,11415,1965,17.21,9450,82.79,411,3.6,4.35,9039,79.19,95.65,M,CHIRAC,JACQUES,8011,70.18,88.63,M,LE PEN,JEAN-MARIE,1028,09.01,11.37
56,MORBIHAN,2,AURAY,2002,22325,3834,17.17,18491,82.83,892,4,4.82,17599,78.83,95.18,M,CHIRAC,JACQUES,15039,67.36,85.45,M,LE PEN,JEAN-MARIE,2560,11.47,14.55
56,MORBIHAN,3,BAUD,2002,10010,1546,15.44,8464,84.56,638,6.37,7.54,7826,78.18,92.46,M,CHIRAC,JACQUES,6758,67.51,86.35,M,LE PEN,JEAN-MARIE,1068,10.67,13.65
56,MORBIHAN,4,BELZ,2002,10406,1876,18.03,8530,81.97,458,4.4,5.37,8072,77.57,94.63,M,CHIRAC,JACQUES,6615,63.57,81.95,M,LE PEN,JEAN-MARIE,1457,14,18.05
56,MORBIHAN,5,CLEGUEREC,2002,6994,1033,14.77,5961,85.23,433,6.19,7.26,5528,79.04,92.74,M,CHIRAC,JACQUES,4846,69.29,87.66,M,LE PEN,JEAN-MARIE,682,9.75,12.34
56,MORBIHAN,6,ELVEN,2002,11594,1762,15.2,9832,84.8,419,3.61,4.26,9413,81.19,95.74,M,CHIRAC,JACQUES,8038,69.33,85.39,M,LE PEN,JEAN-MARIE,1375,11.86,14.61
56,MORBIHAN,7,LE FAOUET,2002,8087,1361,16.83,6726,83.17,409,05.06,06.08,6317,78.11,93.92,M,CHIRAC,JACQUES,5282,65.31,83.62,M,LE PEN,JEAN-MARIE,1035,12.8,16.38
56,MORBIHAN,8,LA GACILLY,2002,7708,1199,15.56,6509,84.44,257,3.33,3.95,6252,81.11,96.05,M,CHIRAC,JACQUES,5417,70.28,86.64,M,LE PEN,JEAN-MARIE,835,10.83,13.36
56,MORBIHAN,9,GOURIN,2002,7170,1239,17.28,5931,82.72,382,5.33,6.44,5549,77.39,93.56,M,CHIRAC,JACQUES,4684,65.33,84.41,M,LE PEN,JEAN-MARIE,865,12.06,15.59
56,MORBIHAN,10,GRAND-CHAMP,2002,11898,1808,15.2,10090,84.8,539,4.53,5.34,9551,80.27,94.66,M,CHIRAC,JACQUES,8175,68.71,85.59,M,LE PEN,JEAN-MARIE,1376,11.56,14.41
56,MORBIHAN,11,GROIX,2002,2492,615,24.68,1877,75.32,87,3.49,4.64,1790,71.83,95.36,M,CHIRAC,JACQUES,1535,61.6,85.75,M,LE PEN,JEAN-MARIE,255,10.23,14.25
56,MORBIHAN,12,GUEMENE-SUR-SCORFF,2002,5522,989,17.91,4533,82.09,313,5.67,6.9,4220,76.42,93.1,M,CHIRAC,JACQUES,3607,65.32,85.47,M,LE PEN,JEAN-MARIE,613,11.1,14.53
56,MORBIHAN,13,GUER,2002,6957,954,13.71,6003,86.29,321,4.61,5.35,5682,81.67,94.65,M,CHIRAC,JACQUES,4725,67.92,83.16,M,LE PEN,JEAN-MARIE,957,13.76,16.84
56,MORBIHAN,14,HENNEBONT,2002,20568,3729,18.13,16839,81.87,1001,4.87,5.94,15838,77,94.06,M,CHIRAC,JACQUES,13977,67.96,88.25,M,LE PEN,JEAN-MARIE,1861,09.05,11.75
56,MORBIHAN,15,JOSSELIN,2002,8587,1376,16.02,7211,83.98,307,3.58,4.26,6904,80.4,95.74,M,CHIRAC,JACQUES,5825,67.84,84.37,M,LE PEN,JEAN-MARIE,1079,12.57,15.63
56,MORBIHAN,16,LOCMINE,2002,10629,1779,16.74,8850,83.26,442,4.16,4.99,8408,79.1,95.01,M,CHIRAC,JACQUES,7032,66.16,83.63,M,LE PEN,JEAN-MARIE,1376,12.95,16.37
56,MORBIHAN,17,LORIENT-CENTRE,2002,10274,2412,23.48,7862,76.52,337,3.28,4.29,7525,73.24,95.71,M,CHIRAC,JACQUES,6607,64.31,87.8,M,LE PEN,JEAN-MARIE,918,8.94,12.2
56,MORBIHAN,18,LORIENT-NORD,2002,14483,3530,24.37,10953,75.63,558,3.85,05.09,10395,71.77,94.91,M,CHIRAC,JACQUES,8989,62.07,86.47,M,LE PEN,JEAN-MARIE,1406,9.71,13.53
56,MORBIHAN,19,MALESTROIT,2002,11761,1746,14.85,10015,85.15,426,3.62,4.25,9589,81.53,95.75,M,CHIRAC,JACQUES,8337,70.89,86.94,M,LE PEN,JEAN-MARIE,1252,10.65,13.06
56,MORBIHAN,20,MAURON,2002,4453,698,15.67,3755,84.33,249,5.59,6.63,3506,78.73,93.37,M,CHIRAC,JACQUES,2947,66.18,84.06,M,LE PEN,JEAN-MARIE,559,12.55,15.94
56,MORBIHAN,21,MUZILLAC,2002,8810,1373,15.58,7437,84.42,341,3.87,4.59,7096,80.54,95.41,M,CHIRAC,JACQUES,6125,69.52,86.32,M,LE PEN,JEAN-MARIE,971,11.02,13.68
56,MORBIHAN,22,BELLE-ILE,2002,3931,769,19.56,3162,80.44,162,4.12,5.12,3000,76.32,94.88,M,CHIRAC,JACQUES,2675,68.05,89.17,M,LE PEN,JEAN-MARIE,325,8.27,10.83
