code_du_departement,nom_departement,code_du_canton,libelle_du_canton,annee,inscrits,abstentions,pourcentage_abstention_inscrit,votants,pourcentage_votant_inscrit,blancs-et-nuls,% BlNuls/Ins,% BlNuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes
6,ALPES MARITIMES,47,ANTIBES-CENTRE,2012,20023,3896,19.46,16127,80.54,756,3.78,4.69,15371,76.77,95.31,M,HOLLANDE,François,5018,25.06,32.65,M,SARKOZY,Nicolas,10353,51.71,67.35
6,ALPES MARITIMES,48,CAGNES-SUR-MER-CENTRE,2012,18717,3837,20.5,14880,79.5,681,3.64,4.58,14199,75.86,95.42,M,HOLLANDE,François,4403,23.52,31.01,M,SARKOZY,Nicolas,9796,52.34,68.99
6,ALPES MARITIMES,49,CANNES-CENTRE,2012,20371,4133,20.29,16238,79.71,719,3.53,4.43,15519,76.18,95.57,M,HOLLANDE,François,4785,23.49,30.83,M,SARKOZY,Nicolas,10734,52.69,69.17
6,ALPES MARITIMES,50,CARROS,2012,12335,2455,19.9,9880,80.1,561,4.55,5.68,9319,75.55,94.32,M,HOLLANDE,François,3842,31.15,41.23,M,SARKOZY,Nicolas,5477,44.4,58.77
6,ALPES MARITIMES,51,GRASSE-NORD,2012,15633,3730,23.86,11903,76.14,653,4.18,5.49,11250,71.96,94.51,M,HOLLANDE,François,4707,30.11,41.84,M,SARKOZY,Nicolas,6543,41.85,58.16
6,ALPES MARITIMES,52,MENTON-OUEST,2012,14283,2693,18.85,11590,81.15,622,4.35,5.37,10968,76.79,94.63,M,HOLLANDE,François,3195,22.37,29.13,M,SARKOZY,Nicolas,7773,54.42,70.87
7,ARDECHE,1,ANNONAY-NORD,2012,13755,2798,20.34,10957,79.66,756,5.5,6.9,10201,74.16,93.1,M,HOLLANDE,François,5241,38.1,51.38,M,SARKOZY,Nicolas,4960,36.06,48.62
7,ARDECHE,2,ANTRAIGUES,2012,2510,400,15.94,2110,84.06,158,6.29,7.49,1952,77.77,92.51,M,HOLLANDE,François,1224,48.76,62.7,M,SARKOZY,Nicolas,728,29,37.3
7,ARDECHE,3,AUBENAS,2012,14754,2766,18.75,11988,81.25,747,5.06,6.23,11241,76.19,93.77,M,HOLLANDE,François,6176,41.86,54.94,M,SARKOZY,Nicolas,5065,34.33,45.06
7,ARDECHE,4,BOURG-SAINT-ANDEOL,2012,12216,2101,17.2,10115,82.8,717,5.87,7.09,9398,76.93,92.91,M,HOLLANDE,François,4396,35.99,46.78,M,SARKOZY,Nicolas,5002,40.95,53.22
7,ARDECHE,5,BURZET,2012,1244,221,17.77,1023,82.23,63,5.06,6.16,960,77.17,93.84,M,HOLLANDE,François,422,33.92,43.96,M,SARKOZY,Nicolas,538,43.25,56.04
7,ARDECHE,6,LE CHEYLARD,2012,5270,812,15.41,4458,84.59,341,6.47,7.65,4117,78.12,92.35,M,HOLLANDE,François,2085,39.56,50.64,M,SARKOZY,Nicolas,2032,38.56,49.36
7,ARDECHE,7,CHOMERAC,2012,7630,1203,15.77,6427,84.23,477,6.25,7.42,5950,77.98,92.58,M,HOLLANDE,François,3326,43.59,55.9,M,SARKOZY,Nicolas,2624,34.39,44.1
7,ARDECHE,8,COUCOURON,2012,1939,267,13.77,1672,86.23,139,7.17,8.31,1533,79.06,91.69,M,HOLLANDE,François,630,32.49,41.1,M,SARKOZY,Nicolas,903,46.57,58.9
7,ARDECHE,9,JOYEUSE,2012,8090,1292,15.97,6798,84.03,445,5.5,6.55,6353,78.53,93.45,M,HOLLANDE,François,3603,44.54,56.71,M,SARKOZY,Nicolas,2750,33.99,43.29
7,ARDECHE,10,LAMASTRE,2012,5250,685,13.05,4565,86.95,258,4.91,5.65,4307,82.04,94.35,M,HOLLANDE,François,2226,42.4,51.68,M,SARKOZY,Nicolas,2081,39.64,48.32
7,ARDECHE,11,LARGENTIERE,2012,6079,952,15.66,5127,84.34,327,5.38,6.38,4800,78.96,93.62,M,HOLLANDE,François,2711,44.6,56.48,M,SARKOZY,Nicolas,2089,34.36,43.52
7,ARDECHE,12,MONTPEZAT-SOUS-BAUZON,2012,1811,250,13.8,1561,86.2,127,7.01,8.14,1434,79.18,91.86,M,HOLLANDE,François,662,36.55,46.16,M,SARKOZY,Nicolas,772,42.63,53.84
7,ARDECHE,13,PRIVAS,2012,14420,2696,18.7,11724,81.3,816,5.66,6.96,10908,75.64,93.04,M,HOLLANDE,François,6472,44.88,59.33,M,SARKOZY,Nicolas,4436,30.76,40.67
7,ARDECHE,14,ROCHEMAURE,2012,6025,1069,17.74,4956,82.26,384,6.37,7.75,4572,75.88,92.25,M,HOLLANDE,François,2730,45.31,59.71,M,SARKOZY,Nicolas,1842,30.57,40.29
7,ARDECHE,15,SAINT-AGREVE,2012,3353,569,16.97,2784,83.03,182,5.43,6.54,2602,77.6,93.46,M,HOLLANDE,François,1420,42.35,54.57,M,SARKOZY,Nicolas,1182,35.25,45.43
7,ARDECHE,16,SAINT-ETIENNE-DE-LUGDARÈS,2012,866,119,13.74,747,86.26,49,5.66,6.56,698,80.6,93.44,M,HOLLANDE,François,297,34.3,42.55,M,SARKOZY,Nicolas,401,46.3,57.45
7,ARDECHE,17,SAINT-FÉLICIEN,2012,3152,433,13.74,2719,86.26,192,6.09,7.06,2527,80.17,92.94,M,HOLLANDE,François,1124,35.66,44.48,M,SARKOZY,Nicolas,1403,44.51,55.52
7,ARDECHE,18,SAINT-MARTIN-DE-VALAMAS,2012,2877,388,13.49,2489,86.51,154,5.35,6.19,2335,81.16,93.81,M,HOLLANDE,François,1274,44.28,54.56,M,SARKOZY,Nicolas,1061,36.88,45.44
7,ARDECHE,19,SAINT-PERAY,2012,20450,2696,13.18,17754,86.82,1074,5.25,6.05,16680,81.56,93.95,M,HOLLANDE,François,7879,38.53,47.24,M,SARKOZY,Nicolas,8801,43.04,52.76
7,ARDECHE,20,SAINT-PIERREVILLE,2012,2690,378,14.05,2312,85.95,171,6.36,7.4,2141,79.59,92.6,M,HOLLANDE,François,1267,47.1,59.18,M,SARKOZY,Nicolas,874,32.49,40.82
7,ARDECHE,21,SATILLIEU,2012,6337,892,14.08,5445,85.92,512,8.08,9.4,4933,77.84,90.6,M,HOLLANDE,François,2456,38.76,49.79,M,SARKOZY,Nicolas,2477,39.09,50.21
7,ARDECHE,22,SERRIERES,2012,8844,1331,15.05,7513,84.95,530,5.99,7.05,6983,78.96,92.95,M,HOLLANDE,François,3360,37.99,48.12,M,SARKOZY,Nicolas,3623,40.97,51.88
7,ARDECHE,23,THUEYTS,2012,6282,1009,16.06,5273,83.94,353,5.62,6.69,4920,78.32,93.31,M,HOLLANDE,François,2928,46.61,59.51,M,SARKOZY,Nicolas,1992,31.71,40.49
7,ARDECHE,24,TOURNON,2012,18005,2755,15.3,15250,84.7,966,5.37,6.33,14284,79.33,93.67,M,HOLLANDE,François,7233,40.17,50.64,M,SARKOZY,Nicolas,7051,39.16,49.36
7,ARDECHE,25,VALGORGE,2012,928,125,13.47,803,86.53,34,3.66,4.23,769,82.87,95.77,M,HOLLANDE,François,531,57.22,69.05,M,SARKOZY,Nicolas,238,25.65,30.95
7,ARDECHE,26,VALLON-PONT-D'ARC,2012,7045,1124,15.95,5921,84.05,418,5.93,7.06,5503,78.11,92.94,M,HOLLANDE,François,3031,43.02,55.08,M,SARKOZY,Nicolas,2472,35.09,44.92
7,ARDECHE,27,LES VANS,2012,7263,1061,14.61,6202,85.39,360,4.96,5.8,5842,80.44,94.2,M,HOLLANDE,François,3559,49,60.92,M,SARKOZY,Nicolas,2283,31.43,39.08
7,ARDECHE,28,VERNOUX-EN-VIVARAIS,2012,3315,428,12.91,2887,87.09,154,4.65,5.33,2733,82.44,94.67,M,HOLLANDE,François,1598,48.21,58.47,M,SARKOZY,Nicolas,1135,34.24,41.53
7,ARDECHE,29,VILLENEUVE-DE-BERG,2012,7897,1004,12.71,6893,87.29,492,6.23,7.14,6401,81.06,92.86,M,HOLLANDE,François,3685,46.66,57.57,M,SARKOZY,Nicolas,2716,34.39,42.43
7,ARDECHE,30,VIVIERS,2012,10801,2017,18.67,8784,81.33,624,5.78,7.1,8160,75.55,92.9,M,HOLLANDE,François,4557,42.19,55.85,M,SARKOZY,Nicolas,3603,33.36,44.15
7,ARDECHE,31,LA-VOULTE-SUR-RHÔNE,2012,11361,1973,17.37,9388,82.63,695,6.12,7.4,8693,76.52,92.6,M,HOLLANDE,François,4883,42.98,56.17,M,SARKOZY,Nicolas,3810,33.54,43.83
7,ARDECHE,32,ANNONAY-SUD,2012,11607,2113,18.2,9494,81.8,749,6.45,7.89,8745,75.34,92.11,M,HOLLANDE,François,4606,39.68,52.67,M,SARKOZY,Nicolas,4139,35.66,47.33
7,ARDECHE,33,VALS-LES-BAINS,2012,9285,1494,16.09,7791,83.91,511,5.5,6.56,7280,78.41,93.44,M,HOLLANDE,François,3934,42.37,54.04,M,SARKOZY,Nicolas,3346,36.04,45.96
8,ARDENNES,1,ASFELD,2012,4138,705,17.04,3433,82.96,240,5.8,6.99,3193,77.16,93.01,M,HOLLANDE,François,1298,31.37,40.65,M,SARKOZY,Nicolas,1895,45.8,59.35
8,ARDENNES,2,ATTIGNY,2012,2379,387,16.27,1992,83.73,127,5.34,6.38,1865,78.39,93.62,M,HOLLANDE,François,809,34.01,43.38,M,SARKOZY,Nicolas,1056,44.39,56.62
8,ARDENNES,3,BUZANCY,2012,1624,265,16.32,1359,83.68,101,6.22,7.43,1258,77.46,92.57,M,HOLLANDE,François,445,27.4,35.37,M,SARKOZY,Nicolas,813,50.06,64.63
8,ARDENNES,4,CARIGNAN,2012,6973,1492,21.4,5481,78.6,346,4.96,6.31,5135,73.64,93.69,M,HOLLANDE,François,2553,36.61,49.72,M,SARKOZY,Nicolas,2582,37.03,50.28
8,ARDENNES,5,CHARLEVILLE-CENTRE,2012,8519,1764,20.71,6755,79.29,383,4.5,5.67,6372,74.8,94.33,M,HOLLANDE,François,3176,37.28,49.84,M,SARKOZY,Nicolas,3196,37.52,50.16
8,ARDENNES,6,CHATEAU-PORCIEN,2012,2966,495,16.69,2471,83.31,137,4.62,5.54,2334,78.69,94.46,M,HOLLANDE,François,976,32.91,41.82,M,SARKOZY,Nicolas,1358,45.79,58.18
8,ARDENNES,7,CHAUMONT-PORCIEN,2012,2061,370,17.95,1691,82.05,105,5.09,6.21,1586,76.95,93.79,M,HOLLANDE,François,650,31.54,40.98,M,SARKOZY,Nicolas,936,45.41,59.02
